Date,WIP,,Date,,,,date,all_wpd,,Date,,,Date,WIP,MOVE,,Date,WIP,MOVE
2021/10/4,425,,,,,,,,,,,,,,,,,,
2021/10/4,33,,,,,,,,,,,,,,,,,,
2021/10/4,50,,,,,,,,,,,,,,,,,,
2021/10/4,125,,,,,,,,,,,,,,,,,,
2021/9/17,225,,,,,,,,,,,,,,,,,,
2022/2/27,25,,,,,,,,,,,,,,,,,,
2022/2/27,621,,,,,,,,,,,,,,,,,,
2022/2/27,21,,,,,,,,,,,,,,,,,,
2022/2/27,672,,,,,,,,,,,,,,,,,,
2022/2/27,25,,,,,,,,,,,,,,,,,,
2022/2/27,200,,,,,,,,,,,,,,,,,,
2022/2/27,194,,,,,,,,,,,,,,,,,,
2022/2/27,75,,,,,,,,,,,,,,,,,,
2022/2/27,125,,,,,,,,,,,,,,,,,,
2021/9/26,521,,,,,,,,,,,,,,,,,,
2021/9/26,204,,,,,,,,,,,,,,,,,,
2021/9/26,96,,,,,,,,,,,,,,,,,,
2021/9/15,570,,,,,,,,,,,,,,,,,,
2021/9/15,1604,,,,,,,,,,,,,,,,,,
2021/9/15,213,,,,,,,,,,,,,,,,,,
2022/5/6,261,,,,,,,,,,,,,,,,,,
2022/5/6,270,,,,,,,,,,,,,,,,,,
2022/5/6,0,,,,,,,,,,,,,,,,,,
2022/5/6,400,,,,,,,,,,,,,,,,,,
2022/5/6,75,,,,,,,,,,,,,,,,,,
2021/9/17,121,,,,,,,,,,,,,,,,,,
2021/9/17,0,,,,,,,,,,,,,,,,,,
2021/9/17,0,,,,,,,,,,,,,,,,,,
2021/9/17,248,,,,,,,,,,,,,,,,,,
2021/9/17,75,,,,,,,,,,,,,,,,,,
2021/9/17,337,,,,,,,,,,,,,,,,,,
2021/9/17,325,,,,,,,,,,,,,,,,,,
2022/2/27,142,,,,,,,,,,,,,,,,,,
2022/2/27,100,,,,,,,,,,,,,,,,,,
2022/2/27,2925,,,,,,,,,,,,,,,,,,
2022/2/27,0,,,,,,,,,,,,,,,,,,
2021/9/26,48,,,,,,,,,,,,,,,,,,
2021/9/26,552,,,,,,,,,,,,,,,,,,
2021/9/26,496,,,,,,,,,,,,,,,,,,
2021/9/26,822,,,,,,,,,,,,,,,,,,
2021/9/26,25,,,,,,,,,,,,,,,,,,
2021/9/26,0,,,,,,,,,,,,,,,,,,
2021/9/26,0,,,,,,,,,,,,,,,,,,
2021/9/26,75,,,,,,,,,,,,,,,,,,
2021/9/26,2301,,,,,,,,,,,,,,,,,,
2022/5/6,75,,,,,,,,,,,,,,,,,,
2022/5/6,0,,,,,,,,,,,,,,,,,,
2022/5/6,25,,,,,,,,,,,,,,,,,,
2022/5/6,4,,,,,,,,,,,,,,,,,,
2022/5/6,0,,,,,,,,,,,,,,,,,,
2022/5/6,1039,,,,,,,,,,,,,,,,,,
2022/5/6,71,,,,,,,,,,,,,,,,,,
2022/5/6,446,,,,,,,,,,,,,,,,,,
2022/5/6,46,,,,,,,,,,,,,,,,,,
2021/9/17,0,,,,,,,,,,,,,,,,,,
2021/9/17,0,,,,,,,,,,,,,,,,,,
2021/9/17,0,,,,,,,,,,,,,,,,,,
2021/9/17,285,,,,,,,,,,,,,,,,,,
2021/9/17,1084,,,,,,,,,,,,,,,,,,
2021/9/17,0,,,,,,,,,,,,,,,,,,
2021/9/17,137,,,,,,,,,,,,,,,,,,
2021/9/17,225,,,,,,,,,,,,,,,,,,
2022/2/27,25,,,,,,,,,,,,,,,,,,
2022/2/27,225,,,,,,,,,,,,,,,,,,
2022/2/27,179,,,,,,,,,,,,,,,,,,
2021/9/26,0,,,,,,,,,,,,,,,,,,
2021/9/26,0,,,,,,,,,,,,,,,,,,
2021/9/26,75,,,,,,,,,,,,,,,,,,
2022/5/6,150,,,,,,,,,,,,,,,,,,
2022/5/6,308,,,,,,,,,,,,,,,,,,
2022/5/6,136,,,,,,,,,,,,,,,,,,
2022/5/6,225,,,,,,,,,,,,,,,,,,
2022/5/6,127,,,,,,,,,,,,,,,,,,
2021/9/17,3959,,,,,,,,,,,,,,,,,,
2021/9/17,879,,,,,,,,,,,,,,,,,,
2021/9/17,363,,,,,,,,,,,,,,,,,,
2021/9/17,175,,,,,,,,,,,,,,,,,,
2021/9/17,1109,,,,,,,,,,,,,,,,,,
2021/9/17,775,,,,,,,,,,,,,,,,,,
2021/9/17,1060,,,,,,,,,,,,,,,,,,
2021/9/17,1025,,,,,,,,,,,,,,,,,,
2022/7/15,813,,,,,,,,,,,,,,,,,,
2022/7/15,3307,,,,,,,,,,,,,,,,,,
2022/7/15,0,,,,,,,,,,,,,,,,,,
2021/9/26,25,,,,,,,,,,,,,,,,,,
2021/9/26,145,,,,,,,,,,,,,,,,,,
2021/9/26,25,,,,,,,,,,,,,,,,,,
2021/9/26,188,,,,,,,,,,,,,,,,,,
2021/9/26,0,,,,,,,,,,,,,,,,,,
2021/9/26,1116,,,,,,,,,,,,,,,,,,
2021/9/26,103,,,,,,,,,,,,,,,,,,
2021/9/26,903,,,,,,,,,,,,,,,,,,
2021/9/26,0,,,,,,,,,,,,,,,,,,
2021/11/26,175,,,,,,,,,,,,,,,,,,
2021/11/26,1392,,,,,,,,,,,,,,,,,,
2021/11/26,0,,,,,,,,,,,,,,,,,,
2022/5/6,125,,,,,,,,,,,,,,,,,,
2022/5/6,0,,,,,,,,,,,,,,,,,,
2022/5/6,3241,,,,,,,,,,,,,,,,,,
2022/5/6,76,,,,,,,,,,,,,,,,,,
2021/9/16,46,,,,,,,,,,,,,,,,,,
2021/9/16,190,,,,,,,,,,,,,,,,,,
2021/9/16,150,,,,,,,,,,,,,,,,,,
2021/9/16,761,,,,,,,,,,,,,,,,,,
2021/9/16,873,,,,,,,,,,,,,,,,,,
2021/9/16,0,,,,,,,,,,,,,,,,,,
2022/7/15,48,,,,,,,,,,,,,,,,,,
2022/7/15,563,,,,,,,,,,,,,,,,,,
2022/7/15,309,,,,,,,,,,,,,,,,,,
2022/7/15,40,,,,,,,,,,,,,,,,,,
2022/7/15,0,,,,,,,,,,,,,,,,,,
2022/7/15,325,,,,,,,,,,,,,,,,,,
2022/7/15,57,,,,,,,,,,,,,,,,,,
2022/7/15,0,,,,,,,,,,,,,,,,,,
2021/9/26,0,,,,,,,,,,,,,,,,,,
2021/9/26,0,,,,,,,,,,,,,,,,,,
2021/11/26,0,,,,,,,,,,,,,,,,,,
2021/11/26,175,,,,,,,,,,,,,,,,,,
2021/11/26,250,,,,,,,,,,,,,,,,,,
2021/11/26,75,,,,,,,,,,,,,,,,,,
2021/11/26,418,,,,,,,,,,,,,,,,,,
2021/11/26,25,,,,,,,,,,,,,,,,,,
2021/11/26,92,,,,,,,,,,,,,,,,,,
2021/11/26,155,,,,,,,,,,,,,,,,,,
2021/11/26,0,,,,,,,,,,,,,,,,,,
2021/9/16,150,,,,,,,,,,,,,,,,,,
2021/9/16,484,,,,,,,,,,,,,,,,,,
2021/9/16,0,,,,,,,,,,,,,,,,,,
2021/9/16,25,,,,,,,,,,,,,,,,,,
2021/9/16,2077,,,,,,,,,,,,,,,,,,
2021/9/16,271,,,,,,,,,,,,,,,,,,
2021/9/16,0,,,,,,,,,,,,,,,,,,
2021/12/10,0,,,,,,,,,,,,,,,,,,
2022/7/15,650,,,,,,,,,,,,,,,,,,
2022/7/15,0,,,,,,,,,,,,,,,,,,
2022/7/15,100,,,,,,,,,,,,,,,,,,
2022/7/15,2606,,,,,,,,,,,,,,,,,,
2022/7/15,21,,,,,,,,,,,,,,,,,,
2022/7/15,70,,,,,,,,,,,,,,,,,,
2022/7/15,123,,,,,,,,,,,,,,,,,,
2022/7/15,0,,,,,,,,,,,,,,,,,,
2022/7/15,27,,,,,,,,,,,,,,,,,,
2021/11/26,0,,,,,,,,,,,,,,,,,,
2022/3/12,121,,,,,,,,,,,,,,,,,,
2022/3/12,61,,,,,,,,,,,,,,,,,,
2022/3/12,571,,,,,,,,,,,,,,,,,,
2022/3/12,0,,,,,,,,,,,,,,,,,,
2021/12/10,840,,,,,,,,,,,,,,,,,,
2021/9/16,266,,,,,,,,,,,,,,,,,,
2021/9/16,0,,,,,,,,,,,,,,,,,,
2021/12/10,220,,,,,,,,,,,,,,,,,,
2021/12/10,521,,,,,,,,,,,,,,,,,,
2021/12/10,502,,,,,,,,,,,,,,,,,,
2021/12/10,175,,,,,,,,,,,,,,,,,,
2021/12/10,1212,,,,,,,,,,,,,,,,,,
2021/12/10,646,,,,,,,,,,,,,,,,,,
2021/12/10,2482,,,,,,,,,,,,,,,,,,
2021/11/23,71,,,,,,,,,,,,,,,,,,
2021/11/23,296,,,,,,,,,,,,,,,,,,
2021/11/23,0,,,,,,,,,,,,,,,,,,
2021/11/23,113,,,,,,,,,,,,,,,,,,
2022/7/13,48,,,,,,,,,,,,,,,,,,
2022/7/13,25,,,,,,,,,,,,,,,,,,
2022/7/13,560,,,,,,,,,,,,,,,,,,
2022/7/15,75,,,,,,,,,,,,,,,,,,
2022/7/15,2355,,,,,,,,,,,,,,,,,,
2022/7/15,254,,,,,,,,,,,,,,,,,,
2022/7/15,25,,,,,,,,,,,,,,,,,,
2022/7/15,95,,,,,,,,,,,,,,,,,,
2022/1/18,71,,,,,,,,,,,,,,,,,,
2022/1/18,0,,,,,,,,,,,,,,,,,,
2022/3/12,0,,,,,,,,,,,,,,,,,,
2022/3/12,0,,,,,,,,,,,,,,,,,,
2022/3/12,0,,,,,,,,,,,,,,,,,,
2022/3/12,17,,,,,,,,,,,,,,,,,,
2022/3/12,899,,,,,,,,,,,,,,,,,,
2022/3/12,2744,,,,,,,,,,,,,,,,,,
2021/12/10,474,,,,,,,,,,,,,,,,,,
2021/12/10,125,,,,,,,,,,,,,,,,,,
2021/12/10,903,,,,,,,,,,,,,,,,,,
2021/12/10,907,,,,,,,,,,,,,,,,,,
2022/6/19,1225,,,,,,,,,,,,,,,,,,
2021/11/23,1621,,,,,,,,,,,,,,,,,,
2021/11/23,350,,,,,,,,,,,,,,,,,,
2021/11/23,75,,,,,,,,,,,,,,,,,,
2021/11/23,50,,,,,,,,,,,,,,,,,,
2021/11/23,216,,,,,,,,,,,,,,,,,,
2021/11/23,134,,,,,,,,,,,,,,,,,,
2021/11/23,1113,,,,,,,,,,,,,,,,,,
2021/11/23,1437,,,,,,,,,,,,,,,,,,
2021/11/23,808,,,,,,,,,,,,,,,,,,
2022/7/13,663,,,,,,,,,,,,,,,,,,
2022/7/13,100,,,,,,,,,,,,,,,,,,
2022/7/13,318,,,,,,,,,,,,,,,,,,
2022/7/13,1367,,,,,,,,,,,,,,,,,,
2022/7/13,25,,,,,,,,,,,,,,,,,,
2022/7/13,385,,,,,,,,,,,,,,,,,,
2022/7/13,0,,,,,,,,,,,,,,,,,,
2022/7/13,525,,,,,,,,,,,,,,,,,,
2022/7/13,0,,,,,,,,,,,,,,,,,,
2022/7/13,144,,,,,,,,,,,,,,,,,,
2022/7/13,42,,,,,,,,,,,,,,,,,,
2022/1/18,501,,,,,,,,,,,,,,,,,,
2022/1/18,0,,,,,,,,,,,,,,,,,,
2022/1/18,426,,,,,,,,,,,,,,,,,,
2022/1/18,1651,,,,,,,,,,,,,,,,,,
2022/1/18,175,,,,,,,,,,,,,,,,,,
2022/1/18,0,,,,,,,,,,,,,,,,,,
2022/1/18,0,,,,,,,,,,,,,,,,,,
2022/1/18,788,,,,,,,,,,,,,,,,,,
2022/3/12,25,,,,,,,,,,,,,,,,,,
2022/3/12,1242,,,,,,,,,,,,,,,,,,
2022/3/12,75,,,,,,,,,,,,,,,,,,
2022/3/12,0,,,,,,,,,,,,,,,,,,
2022/3/12,25,,,,,,,,,,,,,,,,,,
2021/10/4,25,,,,,,,,,,,,,,,,,,
2021/10/4,881,,,,,,,,,,,,,,,,,,
2021/10/4,1034,,,,,,,,,,,,,,,,,,
2021/10/4,1475,,,,,,,,,,,,,,,,,,
2021/10/4,1470,,,,,,,,,,,,,,,,,,
2021/10/4,0,,,,,,,,,,,,,,,,,,
2021/10/4,125,,,,,,,,,,,,,,,,,,
2021/10/4,100,,,,,,,,,,,,,,,,,,
2022/6/19,46,,,,,,,,,,,,,,,,,,
2022/6/19,0,,,,,,,,,,,,,,,,,,
2022/6/19,0,,,,,,,,,,,,,,,,,,
2022/6/19,50,,,,,,,,,,,,,,,,,,
2022/6/19,0,,,,,,,,,,,,,,,,,,
2022/6/19,548,,,,,,,,,,,,,,,,,,
2022/6/19,96,,,,,,,,,,,,,,,,,,
2022/6/19,88,,,,,,,,,,,,,,,,,,
2022/6/19,83,,,,,,,,,,,,,,,,,,
2022/6/19,87,,,,,,,,,,,,,,,,,,
2021/11/23,0,,,,,,,,,,,,,,,,,,
2021/11/23,21,,,,,,,,,,,,,,,,,,
2021/11/23,50,,,,,,,,,,,,,,,,,,
2021/11/23,221,,,,,,,,,,,,,,,,,,
2021/11/23,25,,,,,,,,,,,,,,,,,,
2021/11/23,213,,,,,,,,,,,,,,,,,,
2022/7/13,25,,,,,,,,,,,,,,,,,,
2022/7/13,245,,,,,,,,,,,,,,,,,,
2022/7/13,192,,,,,,,,,,,,,,,,,,
2022/7/13,592,,,,,,,,,,,,,,,,,,
2022/7/13,117,,,,,,,,,,,,,,,,,,
2022/7/13,912,,,,,,,,,,,,,,,,,,
2021/12/7,374,,,,,,,,,,,,,,,,,,
2022/1/18,488,,,,,,,,,,,,,,,,,,
2022/1/18,150,,,,,,,,,,,,,,,,,,
2022/1/18,46,,,,,,,,,,,,,,,,,,
2022/1/18,540,,,,,,,,,,,,,,,,,,
2022/1/18,937,,,,,,,,,,,,,,,,,,
2022/1/18,0,,,,,,,,,,,,,,,,,,
2022/1/18,202,,,,,,,,,,,,,,,,,,
2022/1/18,89,,,,,,,,,,,,,,,,,,
2022/3/12,51,,,,,,,,,,,,,,,,,,
2022/3/12,422,,,,,,,,,,,,,,,,,,
2022/7/3,0,,,,,,,,,,,,,,,,,,
2022/7/3,1656,,,,,,,,,,,,,,,,,,
2022/7/3,224,,,,,,,,,,,,,,,,,,
2022/7/3,309,,,,,,,,,,,,,,,,,,
2021/10/4,256,,,,,,,,,,,,,,,,,,
2021/10/4,100,,,,,,,,,,,,,,,,,,
2021/10/4,50,,,,,,,,,,,,,,,,,,
2021/10/4,0,,,,,,,,,,,,,,,,,,
2021/9/27,625,,,,,,,,,,,,,,,,,,
2022/6/19,1009,,,,,,,,,,,,,,,,,,
2021/10/23,1291,,,,,,,,,,,,,,,,,,
2021/10/23,245,,,,,,,,,,,,,,,,,,
2021/10/23,945,,,,,,,,,,,,,,,,,,
2021/10/23,71,,,,,,,,,,,,,,,,,,
2021/11/23,25,,,,,,,,,,,,,,,,,,
2021/11/23,521,,,,,,,,,,,,,,,,,,
2021/11/23,246,,,,,,,,,,,,,,,,,,
2021/11/23,46,,,,,,,,,,,,,,,,,,
2021/11/3,621,,,,,,,,,,,,,,,,,,
2021/11/3,298,,,,,,,,,,,,,,,,,,
2021/12/7,683,,,,,,,,,,,,,,,,,,
2021/12/7,418,,,,,,,,,,,,,,,,,,
2021/12/7,50,,,,,,,,,,,,,,,,,,
2021/12/7,150,,,,,,,,,,,,,,,,,,
2021/12/7,232,,,,,,,,,,,,,,,,,,
2022/1/18,196,,,,,,,,,,,,,,,,,,
2022/1/18,100,,,,,,,,,,,,,,,,,,
2022/1/18,0,,,,,,,,,,,,,,,,,,
2022/1/18,0,,,,,,,,,,,,,,,,,,
2022/1/18,0,,,,,,,,,,,,,,,,,,
2022/1/18,0,,,,,,,,,,,,,,,,,,
2022/1/18,0,,,,,,,,,,,,,,,,,,
2022/1/18,432,,,,,,,,,,,,,,,,,,
2022/1/18,121,,,,,,,,,,,,,,,,,,
2022/1/18,496,,,,,,,,,,,,,,,,,,
2022/3/31,0,,,,,,,,,,,,,,,,,,
2022/3/31,0,,,,,,,,,,,,,,,,,,
2022/3/31,0,,,,,,,,,,,,,,,,,,
2022/7/3,171,,,,,,,,,,,,,,,,,,
2022/7/3,461,,,,,,,,,,,,,,,,,,
2022/7/3,2259,,,,,,,,,,,,,,,,,,
2022/7/3,0,,,,,,,,,,,,,,,,,,
2021/9/27,74,,,,,,,,,,,,,,,,,,
2021/9/27,46,,,,,,,,,,,,,,,,,,
2021/9/27,25,,,,,,,,,,,,,,,,,,
2021/10/23,150,,,,,,,,,,,,,,,,,,
2021/10/23,159,,,,,,,,,,,,,,,,,,
2021/10/23,0,,,,,,,,,,,,,,,,,,
2021/10/23,354,,,,,,,,,,,,,,,,,,
2021/10/23,383,,,,,,,,,,,,,,,,,,
2021/10/23,261,,,,,,,,,,,,,,,,,,
2021/10/23,938,,,,,,,,,,,,,,,,,,
2021/10/23,780,,,,,,,,,,,,,,,,,,
2021/11/3,0,,,,,,,,,,,,,,,,,,
2021/11/3,472,,,,,,,,,,,,,,,,,,
2021/11/3,25,,,,,,,,,,,,,,,,,,
2021/11/3,100,,,,,,,,,,,,,,,,,,
2021/11/3,472,,,,,,,,,,,,,,,,,,
2021/11/3,1038,,,,,,,,,,,,,,,,,,
2021/11/3,756,,,,,,,,,,,,,,,,,,
2021/11/3,1324,,,,,,,,,,,,,,,,,,
2021/11/3,0,,,,,,,,,,,,,,,,,,
2021/12/7,492,,,,,,,,,,,,,,,,,,
2021/12/7,0,,,,,,,,,,,,,,,,,,
2021/12/7,0,,,,,,,,,,,,,,,,,,
2021/12/7,23,,,,,,,,,,,,,,,,,,
2021/12/7,21,,,,,,,,,,,,,,,,,,
2021/12/7,125,,,,,,,,,,,,,,,,,,
2021/12/7,0,,,,,,,,,,,,,,,,,,
2021/12/7,825,,,,,,,,,,,,,,,,,,
2021/12/30,112,,,,,,,,,,,,,,,,,,
2021/12/30,1050,,,,,,,,,,,,,,,,,,
2021/12/30,123,,,,,,,,,,,,,,,,,,
2022/3/31,200,,,,,,,,,,,,,,,,,,
2022/3/31,0,,,,,,,,,,,,,,,,,,
2022/3/31,0,,,,,,,,,,,,,,,,,,
2022/3/31,0,,,,,,,,,,,,,,,,,,
2022/3/31,25,,,,,,,,,,,,,,,,,,
2022/3/31,1616,,,,,,,,,,,,,,,,,,
2022/3/31,1125,,,,,,,,,,,,,,,,,,
2022/3/31,142,,,,,,,,,,,,,,,,,,
2022/3/31,0,,,,,,,,,,,,,,,,,,
2022/3/31,0,,,,,,,,,,,,,,,,,,
2022/3/31,221,,,,,,,,,,,,,,,,,,
2022/3/31,75,,,,,,,,,,,,,,,,,,
2022/7/3,24,,,,,,,,,,,,,,,,,,
2022/7/3,0,,,,,,,,,,,,,,,,,,
2022/7/3,681,,,,,,,,,,,,,,,,,,
2022/7/3,4573,,,,,,,,,,,,,,,,,,
2022/7/3,402,,,,,,,,,,,,,,,,,,
2022/7/3,146,,,,,,,,,,,,,,,,,,
2022/7/3,823,,,,,,,,,,,,,,,,,,
2022/7/3,433,,,,,,,,,,,,,,,,,,
2021/9/27,149,,,,,,,,,,,,,,,,,,
2021/9/27,716,,,,,,,,,,,,,,,,,,
2021/9/27,25,,,,,,,,,,,,,,,,,,
2021/9/27,15,,,,,,,,,,,,,,,,,,
2021/9/17,276,,,,,,,,,,,,,,,,,,
2021/9/17,182,,,,,,,,,,,,,,,,,,
2021/10/23,0,,,,,,,,,,,,,,,,,,
2021/10/23,0,,,,,,,,,,,,,,,,,,
2021/10/23,0,,,,,,,,,,,,,,,,,,
2021/10/23,1836,,,,,,,,,,,,,,,,,,
2021/10/23,375,,,,,,,,,,,,,,,,,,
2021/11/3,699,,,,,,,,,,,,,,,,,,
2021/11/3,150,,,,,,,,,,,,,,,,,,
2021/11/3,0,,,,,,,,,,,,,,,,,,
2021/11/3,170,,,,,,,,,,,,,,,,,,
2021/11/3,368,,,,,,,,,,,,,,,,,,
2021/11/3,0,,,,,,,,,,,,,,,,,,
2021/11/3,781,,,,,,,,,,,,,,,,,,
2021/11/3,1163,,,,,,,,,,,,,,,,,,
2021/11/3,98,,,,,,,,,,,,,,,,,,
2021/11/3,67,,,,,,,,,,,,,,,,,,
2021/11/3,685,,,,,,,,,,,,,,,,,,
2021/11/3,50,,,,,,,,,,,,,,,,,,
2021/11/3,125,,,,,,,,,,,,,,,,,,
2021/12/7,514,,,,,,,,,,,,,,,,,,
2021/12/7,50,,,,,,,,,,,,,,,,,,
2021/12/7,1114,,,,,,,,,,,,,,,,,,
2021/12/7,0,,,,,,,,,,,,,,,,,,
2021/12/7,212,,,,,,,,,,,,,,,,,,
2021/12/30,505,,,,,,,,,,,,,,,,,,
2021/12/30,0,,,,,,,,,,,,,,,,,,
2021/12/30,0,,,,,,,,,,,,,,,,,,
2021/12/30,0,,,,,,,,,,,,,,,,,,
2021/12/30,168,,,,,,,,,,,,,,,,,,
2021/12/30,150,,,,,,,,,,,,,,,,,,
2021/12/30,0,,,,,,,,,,,,,,,,,,
2021/12/30,75,,,,,,,,,,,,,,,,,,
2022/3/31,1524,,,,,,,,,,,,,,,,,,
2022/3/31,50,,,,,,,,,,,,,,,,,,
2022/3/31,496,,,,,,,,,,,,,,,,,,
2022/3/31,346,,,,,,,,,,,,,,,,,,
2022/3/31,246,,,,,,,,,,,,,,,,,,
2022/3/31,0,,,,,,,,,,,,,,,,,,
2022/3/31,0,,,,,,,,,,,,,,,,,,
2022/3/31,0,,,,,,,,,,,,,,,,,,
2022/3/31,505,,,,,,,,,,,,,,,,,,
2022/3/31,0,,,,,,,,,,,,,,,,,,
2022/7/3,25,,,,,,,,,,,,,,,,,,
2022/7/3,0,,,,,,,,,,,,,,,,,,
2022/7/3,0,,,,,,,,,,,,,,,,,,
2022/1/28,3145,,,,,,,,,,,,,,,,,,
2022/1/28,0,,,,,,,,,,,,,,,,,,
2022/1/28,0,,,,,,,,,,,,,,,,,,
2022/1/28,25,,,,,,,,,,,,,,,,,,
2022/1/28,63,,,,,,,,,,,,,,,,,,
2022/1/28,364,,,,,,,,,,,,,,,,,,
2022/1/28,75,,,,,,,,,,,,,,,,,,
2021/9/17,739,,,,,,,,,,,,,,,,,,
2021/9/17,986,,,,,,,,,,,,,,,,,,
2021/9/17,0,,,,,,,,,,,,,,,,,,
2021/9/17,888,,,,,,,,,,,,,,,,,,
2021/9/17,739,,,,,,,,,,,,,,,,,,
2021/9/17,942,,,,,,,,,,,,,,,,,,
2021/9/17,169,,,,,,,,,,,,,,,,,,
2021/9/17,96,,,,,,,,,,,,,,,,,,
2021/10/23,0,,,,,,,,,,,,,,,,,,
2021/10/23,0,,,,,,,,,,,,,,,,,,
2021/10/23,33,,,,,,,,,,,,,,,,,,
2021/10/23,196,,,,,,,,,,,,,,,,,,
2021/10/23,97,,,,,,,,,,,,,,,,,,
2021/10/23,300,,,,,,,,,,,,,,,,,,
2021/10/23,506,,,,,,,,,,,,,,,,,,
2021/11/3,174,,,,,,,,,,,,,,,,,,
2021/11/3,40,,,,,,,,,,,,,,,,,,
2021/11/3,25,,,,,,,,,,,,,,,,,,
2021/11/3,177,,,,,,,,,,,,,,,,,,
2021/11/3,278,,,,,,,,,,,,,,,,,,
2021/11/3,0,,,,,,,,,,,,,,,,,,
2021/11/3,476,,,,,,,,,,,,,,,,,,
2021/11/3,75,,,,,,,,,,,,,,,,,,
2021/11/3,778,,,,,,,,,,,,,,,,,,
2021/11/3,1200,,,,,,,,,,,,,,,,,,
2021/12/30,25,,,,,,,,,,,,,,,,,,
2021/12/30,170,,,,,,,,,,,,,,,,,,
2021/12/30,220,,,,,,,,,,,,,,,,,,
2021/12/30,0,,,,,,,,,,,,,,,,,,
2022/3/31,17,,,,,,,,,,,,,,,,,,
2022/1/28,223,,,,,,,,,,,,,,,,,,
2022/1/28,0,,,,,,,,,,,,,,,,,,
2022/1/28,159,,,,,,,,,,,,,,,,,,
2022/1/28,274,,,,,,,,,,,,,,,,,,
2022/1/28,200,,,,,,,,,,,,,,,,,,
2022/1/28,365,,,,,,,,,,,,,,,,,,
2022/1/28,209,,,,,,,,,,,,,,,,,,
2022/1/28,642,,,,,,,,,,,,,,,,,,
2022/1/28,142,,,,,,,,,,,,,,,,,,
2021/9/17,1475,,,,,,,,,,,,,,,,,,
2021/9/17,25,,,,,,,,,,,,,,,,,,
2021/9/17,0,,,,,,,,,,,,,,,,,,
2021/12/13,21,,,,,,,,,,,,,,,,,,
2021/12/13,100,,,,,,,,,,,,,,,,,,
2021/12/13,296,,,,,,,,,,,,,,,,,,
2021/12/13,75,,,,,,,,,,,,,,,,,,
2021/12/13,1744,,,,,,,,,,,,,,,,,,
2021/12/13,575,,,,,,,,,,,,,,,,,,
2021/12/13,410,,,,,,,,,,,,,,,,,,
2021/11/3,0,,,,,,,,,,,,,,,,,,
2021/11/3,525,,,,,,,,,,,,,,,,,,
2021/11/3,25,,,,,,,,,,,,,,,,,,
2022/6/12,588,,,,,,,,,,,,,,,,,,
2022/6/12,401,,,,,,,,,,,,,,,,,,
2022/6/12,0,,,,,,,,,,,,,,,,,,
2022/6/12,4732,,,,,,,,,,,,,,,,,,
2022/6/12,2654,,,,,,,,,,,,,,,,,,
2022/6/12,112,,,,,,,,,,,,,,,,,,
2021/12/30,0,,,,,,,,,,,,,,,,,,
2021/12/30,125,,,,,,,,,,,,,,,,,,
2021/12/30,103,,,,,,,,,,,,,,,,,,
2021/12/30,42,,,,,,,,,,,,,,,,,,
2021/12/30,142,,,,,,,,,,,,,,,,,,
2021/12/30,0,,,,,,,,,,,,,,,,,,
2021/12/30,0,,,,,,,,,,,,,,,,,,
2021/12/30,0,,,,,,,,,,,,,,,,,,
2022/1/28,0,,,,,,,,,,,,,,,,,,
2022/1/28,17,,,,,,,,,,,,,,,,,,
2022/1/28,498,,,,,,,,,,,,,,,,,,
2022/1/28,21,,,,,,,,,,,,,,,,,,
2021/12/13,1046,,,,,,,,,,,,,,,,,,
2021/12/13,109,,,,,,,,,,,,,,,,,,
2021/12/13,0,,,,,,,,,,,,,,,,,,
2021/12/13,1367,,,,,,,,,,,,,,,,,,
2021/12/13,1068,,,,,,,,,,,,,,,,,,
2021/12/13,20,,,,,,,,,,,,,,,,,,
2021/9/10,1337,,,,,,,,,,,,,,,,,,
2021/9/10,0,,,,,,,,,,,,,,,,,,
2021/9/10,0,,,,,,,,,,,,,,,,,,
2021/9/10,66,,,,,,,,,,,,,,,,,,
2021/9/10,551,,,,,,,,,,,,,,,,,,
2021/9/10,25,,,,,,,,,,,,,,,,,,
2021/12/30,25,,,,,,,,,,,,,,,,,,
2022/1/28,0,,,,,,,,,,,,,,,,,,
2022/1/28,492,,,,,,,,,,,,,,,,,,
2022/1/28,46,,,,,,,,,,,,,,,,,,
2022/1/28,124,,,,,,,,,,,,,,,,,,
2021/8/25,530,,,,,,,,,,,,,,,,,,
2021/8/25,500,,,,,,,,,,,,,,,,,,
2021/8/25,600,,,,,,,,,,,,,,,,,,
2021/8/25,196,,,,,,,,,,,,,,,,,,
2021/8/25,0,,,,,,,,,,,,,,,,,,
2021/8/25,867,,,,,,,,,,,,,,,,,,
2021/12/13,25,,,,,,,,,,,,,,,,,,
2021/12/13,43,,,,,,,,,,,,,,,,,,
2021/12/13,0,,,,,,,,,,,,,,,,,,
2021/12/13,0,,,,,,,,,,,,,,,,,,
2021/12/13,0,,,,,,,,,,,,,,,,,,
2021/12/13,75,,,,,,,,,,,,,,,,,,
2021/12/13,361,,,,,,,,,,,,,,,,,,
2021/11/26,446,,,,,,,,,,,,,,,,,,
2021/11/26,25,,,,,,,,,,,,,,,,,,
2021/11/26,1769,,,,,,,,,,,,,,,,,,
2021/11/26,300,,,,,,,,,,,,,,,,,,
2021/11/26,0,,,,,,,,,,,,,,,,,,
2021/11/26,50,,,,,,,,,,,,,,,,,,
2021/11/26,46,,,,,,,,,,,,,,,,,,
2021/11/26,21,,,,,,,,,,,,,,,,,,
