Date,WorkstationGroupName,ProdWIP,OMTWIP,,,date,ws_group,all_wpd
2022-02-12,16-PH_193NM_NXT2000,125,0,,,,,
2022-02-12,16-PH_193NM_XT,250,0,,,,,
2022-02-12,16-PH_193NM_XT,250,0,,,,,
2022-02-12,16-PH_193NM_XT,150,0,,,,,
2022-03-14,16-PH_193NM_NXT1980,552,0,,,,,
2022-03-14,16-PH_193NM_NXT2000,724,0,,,,,
2022-03-14,16-PH_193NM_XT,49,2,,,,,
2022-03-14,16-PH_193NM_XT,0,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,440,0,,,,,
2021-09-22,16-PH_193NM_XT,383,363,,,,,
2021-09-22,16-PH_193NM_NXT1980,246,0,,,,,
2021-09-22,16-PH_193NM_XT,446,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,1,0,,,,,
2021-09-22,16-PH_193NM_XT,50,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,523,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,994,0,,,,,
2021-09-22,16-PH_193NM_XT,49,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,402,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,2013,1256,,,,,
2021-09-22,16-PH_193NM_XT,1068,541,,,,,
2021-09-22,16-PH_193NM_NXT1980,765,137,,,,,
2021-09-22,16-PH_193NM_NXT1980,325,551,,,,,
2021-09-22,16-PH_193NM_XT,49,0,,,,,
2021-09-22,16-PH_193NM_XT,0,0,,,,,
2021-09-22,16-PH_193NM_XT,246,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,1245,0,,,,,
2021-09-03,16-PH_193NM_XT,0,0,,,,,
2021-09-03,16-PH_193NM_XT,0,0,,,,,
2021-09-03,16-PH_193NM_NXT1980,712,0,,,,,
2021-09-03,16-PH_193NM_NXT2000,392,0,,,,,
2021-09-03,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-03,16-PH_193NM_NXT1980,17,0,,,,,
2021-09-03,16-PH_193NM_NXT2000,300,0,,,,,
2021-09-03,16-PH_193NM_NXT1980,25,0,,,,,
2021-09-03,16-PH_193NM_NXT1980,1013,0,,,,,
2021-09-03,16-PH_193NM_NXT2000,200,0,,,,,
2021-09-03,16-PH_193NM_NXT2000,299,0,,,,,
2021-09-03,16-PH_193NM_XT,0,0,,,,,
2021-09-03,16-PH_193NM_XT,257,0,,,,,
2021-09-03,16-PH_193NM_XT,52,0,,,,,
2021-09-03,16-PH_193NM_XT,97,0,,,,,
2021-09-03,16-PH_193NM_NXT1980,25,0,,,,,
2021-09-03,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-03,16-PH_193NM_XT,75,0,,,,,
2021-09-03,16-PH_193NM_NXT2000,75,0,,,,,
2021-09-03,16-PH_193NM_NXT1980,25,650,,,,,
2021-09-03,16-PH_193NM_NXT1980,108,1201,,,,,
2022-06-07,16-PH_193NM_NXT2000,25,0,,,,,
2022-06-07,16-PH_193NM_NXT2000,146,0,,,,,
2021-09-13,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-13,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-13,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-13,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-13,16-PH_193NM_NXT2000,0,0,,,,,
2021-09-13,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-13,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-13,16-PH_193NM_NXT1980,100,0,,,,,
2021-09-13,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-13,16-PH_193NM_XT,48,125,,,,,
2021-09-13,16-PH_193NM_NXT2000,309,0,,,,,
2021-09-13,16-PH_193NM_NXT2000,492,0,,,,,
2021-09-13,16-PH_193NM_NXT1980,366,139,,,,,
2021-09-13,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-13,16-PH_193NM_NXT2000,396,0,,,,,
2021-09-13,16-PH_193NM_XT,75,0,,,,,
2021-09-13,16-PH_193NM_NXT2000,731,0,,,,,
2021-09-13,16-PH_193NM_NXT1980,282,889,,,,,
2021-09-13,16-PH_193NM_XT,0,0,,,,,
2021-09-22,16-PH_193NM_XT,91,0,,,,,
2021-09-22,16-PH_193NM_XT,100,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,0,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,0,0,,,,,
2021-09-22,16-PH_193NM_XT,292,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,50,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,25,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,75,0,,,,,
2021-09-22,16-PH_193NM_XT,0,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,15,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,67,217,,,,,
2021-09-22,16-PH_193NM_NXT2000,1299,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,125,0,,,,,
2022-02-12,16-PH_193NM_NXT1980,125,0,,,,,
2022-02-12,16-PH_193NM_NXT1980,0,0,,,,,
2022-02-12,16-PH_193NM_XT,221,0,,,,,
2022-02-12,16-PH_193NM_XT,150,0,,,,,
2022-02-12,16-PH_193NM_XT,22,0,,,,,
2022-02-12,16-PH_193NM_NXT2000,248,0,,,,,
2022-02-12,16-PH_193NM_XT,113,72,,,,,
2022-02-12,16-PH_193NM_NXT2000,0,0,,,,,
2022-02-12,16-PH_193NM_NXT1980,225,0,,,,,
2022-02-12,16-PH_193NM_XT,121,0,,,,,
2022-02-12,16-PH_193NM_XT,50,0,,,,,
2022-02-12,16-PH_193NM_XT,0,0,,,,,
2022-02-12,16-PH_193NM_XT,0,0,,,,,
2022-02-12,16-PH_193NM_NXT2000,150,0,,,,,
2022-02-12,16-PH_193NM_NXT1980,25,0,,,,,
2022-02-12,16-PH_193NM_NXT1980,0,0,,,,,
2022-02-12,16-PH_193NM_NXT2000,325,0,,,,,
2022-02-12,16-PH_193NM_NXT2000,50,0,,,,,
2022-02-12,16-PH_193NM_NXT2000,325,0,,,,,
2022-02-12,16-PH_193NM_NXT1980,25,0,,,,,
2022-02-12,16-PH_193NM_NXT1980,300,0,,,,,
2022-02-12,16-PH_193NM_NXT1980,100,0,,,,,
2022-02-12,16-PH_193NM_NXT1980,100,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,25,0,,,,,
2022-01-02,16-PH_193NM_NXT1980,284,0,,,,,
2022-01-02,16-PH_193NM_NXT1980,50,0,,,,,
2022-01-02,16-PH_193NM_NXT2000,0,0,,,,,
2022-01-02,16-PH_193NM_NXT1980,0,0,,,,,
2022-01-02,16-PH_193NM_NXT1980,422,0,,,,,
2022-01-02,16-PH_193NM_NXT2000,1423,0,,,,,
2022-01-02,16-PH_193NM_NXT1980,19,0,,,,,
2022-01-02,16-PH_193NM_NXT2000,0,0,,,,,
2022-01-02,16-PH_193NM_NXT2000,0,0,,,,,
2022-01-02,16-PH_193NM_NXT1980,740,869,,,,,
2022-01-02,16-PH_193NM_NXT2000,134,0,,,,,
2022-01-02,16-PH_193NM_NXT2000,91,0,,,,,
2022-01-02,16-PH_193NM_NXT2000,450,0,,,,,
2022-01-02,16-PH_193NM_XT,148,0,,,,,
2022-01-02,16-PH_193NM_NXT2000,25,0,,,,,
2022-01-02,16-PH_193NM_XT,0,0,,,,,
2021-09-03,16-PH_193NM_NXT2000,275,0,,,,,
2021-09-03,16-PH_193NM_NXT2000,225,0,,,,,
2021-09-03,16-PH_193NM_XT,100,0,,,,,
2021-09-03,16-PH_193NM_XT,109,20,,,,,
2021-09-03,16-PH_193NM_NXT1980,75,0,,,,,
2021-09-03,16-PH_193NM_NXT1980,21,69,,,,,
2021-09-03,16-PH_193NM_XT,42,25,,,,,
2021-09-03,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-03,16-PH_193NM_NXT1980,243,74,,,,,
2021-09-03,16-PH_193NM_NXT2000,714,0,,,,,
2021-09-03,16-PH_193NM_NXT2000,1196,0,,,,,
2021-09-03,16-PH_193NM_XT,450,0,,,,,
2021-09-03,16-PH_193NM_NXT1980,735,0,,,,,
2021-09-03,16-PH_193NM_XT,0,0,,,,,
2021-09-03,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-03,16-PH_193NM_XT,25,0,,,,,
2021-09-03,16-PH_193NM_NXT2000,321,0,,,,,
2021-09-03,16-PH_193NM_NXT2000,25,0,,,,,
2021-09-03,16-PH_193NM_NXT1980,200,0,,,,,
2022-06-07,16-PH_193NM_NXT1980,670,0,,,,,
2022-06-07,16-PH_193NM_NXT1980,71,0,,,,,
2022-06-07,16-PH_193NM_NXT1980,668,0,,,,,
2022-06-07,16-PH_193NM_XT,92,0,,,,,
2022-06-07,16-PH_193NM_NXT2000,216,0,,,,,
2022-06-07,16-PH_193NM_XT,100,0,,,,,
2022-06-07,16-PH_193NM_NXT2000,25,0,,,,,
2022-06-07,16-PH_193NM_NXT1980,842,0,,,,,
2022-06-07,16-PH_193NM_NXT2000,511,0,,,,,
2022-06-07,16-PH_193NM_NXT2000,271,0,,,,,
2022-06-07,16-PH_193NM_NXT1980,517,0,,,,,
2022-06-07,16-PH_193NM_NXT1980,417,0,,,,,
2022-06-07,16-PH_193NM_NXT1980,0,0,,,,,
2022-06-07,16-PH_193NM_NXT1980,46,0,,,,,
2022-06-07,16-PH_193NM_NXT2000,1018,0,,,,,
2021-09-13,16-PH_193NM_XT,0,0,,,,,
2021-09-13,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-13,16-PH_193NM_NXT1980,96,0,,,,,
2021-09-13,16-PH_193NM_NXT1980,350,0,,,,,
2021-09-13,16-PH_193NM_NXT2000,1300,0,,,,,
2021-09-13,16-PH_193NM_NXT1980,46,0,,,,,
2021-09-13,16-PH_193NM_NXT1980,192,0,,,,,
2021-09-13,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-13,16-PH_193NM_NXT2000,103,0,,,,,
2021-09-13,16-PH_193NM_NXT2000,25,0,,,,,
2021-09-13,16-PH_193NM_XT,21,0,,,,,
2021-09-13,16-PH_193NM_NXT2000,742,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,525,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,100,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,0,0,,,,,
2021-09-22,16-PH_193NM_XT,271,0,,,,,
2021-09-22,16-PH_193NM_XT,17,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,155,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,0,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,986,71,,,,,
2021-09-22,16-PH_193NM_NXT1980,974,296,,,,,
2021-09-22,16-PH_193NM_XT,0,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,296,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,400,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,0,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,99,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,625,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,75,0,,,,,
2022-02-12,16-PH_193NM_NXT2000,50,0,,,,,
2022-02-12,16-PH_193NM_NXT1980,0,0,,,,,
2022-02-12,16-PH_193NM_NXT2000,92,0,,,,,
2022-02-12,16-PH_193NM_NXT1980,142,0,,,,,
2022-02-12,16-PH_193NM_NXT1980,125,0,,,,,
2022-02-12,16-PH_193NM_NXT1980,92,0,,,,,
2022-02-12,16-PH_193NM_NXT1980,0,0,,,,,
2022-02-12,16-PH_193NM_NXT2000,25,0,,,,,
2022-02-12,16-PH_193NM_NXT1980,0,0,,,,,
2022-02-12,16-PH_193NM_NXT1980,50,0,,,,,
2022-02-12,16-PH_193NM_NXT2000,93,0,,,,,
2022-02-12,16-PH_193NM_NXT1980,290,226,,,,,
2022-02-12,16-PH_193NM_XT,25,49,,,,,
2022-02-12,16-PH_193NM_NXT2000,61,0,,,,,
2022-02-12,16-PH_193NM_XT,75,0,,,,,
2022-02-12,16-PH_193NM_XT,624,0,,,,,
2022-02-12,16-PH_193NM_XT,400,0,,,,,
2022-02-12,16-PH_193NM_NXT1980,113,71,,,,,
2022-01-02,16-PH_193NM_NXT1980,25,0,,,,,
2022-01-02,16-PH_193NM_NXT1980,119,0,,,,,
2022-01-02,16-PH_193NM_NXT1980,125,0,,,,,
2022-01-02,16-PH_193NM_NXT1980,17,0,,,,,
2022-01-02,16-PH_193NM_NXT1980,200,0,,,,,
2022-01-02,16-PH_193NM_NXT1980,0,0,,,,,
2022-01-02,16-PH_193NM_NXT2000,0,0,,,,,
2022-01-02,16-PH_193NM_NXT2000,50,0,,,,,
2022-01-02,16-PH_193NM_NXT1980,117,0,,,,,
2022-01-02,16-PH_193NM_NXT1980,224,70,,,,,
2022-01-02,16-PH_193NM_NXT1980,0,0,,,,,
2022-01-02,16-PH_193NM_NXT2000,600,0,,,,,
2022-01-02,16-PH_193NM_NXT1980,41,0,,,,,
2022-01-02,16-PH_193NM_XT,25,0,,,,,
2022-01-02,16-PH_193NM_XT,25,0,,,,,
2022-01-02,16-PH_193NM_NXT2000,0,0,,,,,
2022-01-02,16-PH_193NM_XT,50,0,,,,,
2022-01-02,16-PH_193NM_NXT2000,330,0,,,,,
2022-01-02,16-PH_193NM_NXT1980,88,0,,,,,
2022-01-02,16-PH_193NM_NXT1980,956,0,,,,,
2022-01-02,16-PH_193NM_NXT1980,390,0,,,,,
2022-01-02,16-PH_193NM_XT,71,0,,,,,
2022-01-02,16-PH_193NM_XT,134,0,,,,,
2022-01-02,16-PH_193NM_NXT1980,687,0,,,,,
2022-01-02,16-PH_193NM_NXT1980,511,0,,,,,
2021-09-03,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-03,16-PH_193NM_NXT1980,742,0,,,,,
2021-09-03,16-PH_193NM_NXT1980,192,0,,,,,
2021-09-03,16-PH_193NM_NXT1980,1477,0,,,,,
2021-09-03,16-PH_193NM_NXT2000,1732,0,,,,,
2021-09-03,16-PH_193NM_XT,379,0,,,,,
2021-09-03,16-PH_193NM_NXT2000,0,0,,,,,
2021-09-03,16-PH_193NM_NXT1980,50,0,,,,,
2021-09-03,16-PH_193NM_NXT2000,320,0,,,,,
2021-09-03,16-PH_193NM_NXT1980,525,0,,,,,
2021-09-03,16-PH_193NM_XT,25,0,,,,,
2021-09-03,16-PH_193NM_NXT1980,255,0,,,,,
2021-09-03,16-PH_193NM_NXT1980,1812,0,,,,,
2021-09-03,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-03,16-PH_193NM_XT,42,51,,,,,
2021-09-03,16-PH_193NM_NXT2000,215,0,,,,,
2021-09-03,16-PH_193NM_NXT1980,0,0,,,,,
2022-06-07,16-PH_193NM_NXT2000,709,0,,,,,
2022-06-07,16-PH_193NM_NXT2000,522,0,,,,,
2022-06-07,16-PH_193NM_XT,0,25,,,,,
2022-06-07,16-PH_193NM_NXT1980,46,96,,,,,
2022-06-07,16-PH_193NM_NXT1980,143,166,,,,,
2022-06-07,16-PH_193NM_NXT1980,275,0,,,,,
2022-06-07,16-PH_193NM_NXT1980,375,0,,,,,
2022-06-07,16-PH_193NM_XT,69,48,,,,,
2022-06-07,16-PH_193NM_NXT1980,25,0,,,,,
2022-06-07,16-PH_193NM_NXT2000,1865,0,,,,,
2022-06-07,16-PH_193NM_NXT1980,0,0,,,,,
2022-06-07,16-PH_193NM_NXT2000,0,0,,,,,
2022-06-07,16-PH_193NM_NXT2000,0,0,,,,,
2022-06-07,16-PH_193NM_NXT1980,75,0,,,,,
2022-06-07,16-PH_193NM_XT,17,0,,,,,
2022-06-07,16-PH_193NM_NXT1980,100,0,,,,,
2022-06-07,16-PH_193NM_NXT2000,50,0,,,,,
2022-06-07,16-PH_193NM_XT,0,0,,,,,
2021-09-13,16-PH_193NM_NXT2000,175,0,,,,,
2021-09-13,16-PH_193NM_NXT1980,1302,0,,,,,
2021-09-13,16-PH_193NM_XT,237,0,,,,,
2021-09-13,16-PH_193NM_NXT1980,1243,0,,,,,
2021-09-13,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-13,16-PH_193NM_NXT1980,286,0,,,,,
2021-09-13,16-PH_193NM_XT,0,0,,,,,
2021-09-13,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-13,16-PH_193NM_NXT1980,293,621,,,,,
2021-09-13,16-PH_193NM_NXT2000,75,0,,,,,
2021-09-13,16-PH_193NM_NXT2000,187,0,,,,,
2021-09-13,16-PH_193NM_XT,0,0,,,,,
2021-09-13,16-PH_193NM_NXT2000,125,0,,,,,
2021-09-13,16-PH_193NM_NXT1980,100,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,0,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,25,0,,,,,
2021-09-22,16-PH_193NM_XT,55,0,,,,,
2021-09-22,16-PH_193NM_XT,100,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,144,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,721,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,675,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,17,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,598,221,,,,,
2021-09-22,16-PH_193NM_XT,615,80,,,,,
2021-09-22,16-PH_193NM_NXT2000,655,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,442,0,,,,,
2021-09-22,16-PH_193NM_XT,0,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,4,0,,,,,
2021-09-22,16-PH_193NM_XT,0,0,,,,,
2021-09-22,16-PH_193NM_XT,0,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,613,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,200,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,75,0,,,,,
2022-02-12,16-PH_193NM_NXT1980,0,0,,,,,
2022-02-12,16-PH_193NM_XT,699,0,,,,,
2021-10-14,16-PH_193NM_NXT1980,576,0,,,,,
2021-10-14,16-PH_193NM_XT,0,0,,,,,
2021-10-14,16-PH_193NM_NXT1980,22,0,,,,,
2021-10-14,16-PH_193NM_NXT1980,121,0,,,,,
2021-10-14,16-PH_193NM_NXT2000,25,0,,,,,
2021-10-14,16-PH_193NM_XT,0,0,,,,,
2021-10-14,16-PH_193NM_NXT2000,309,0,,,,,
2021-10-14,16-PH_193NM_NXT1980,100,0,,,,,
2021-10-14,16-PH_193NM_NXT1980,48,0,,,,,
2021-10-14,16-PH_193NM_NXT2000,0,0,,,,,
2021-10-14,16-PH_193NM_XT,756,569,,,,,
2021-10-14,16-PH_193NM_NXT2000,75,0,,,,,
2021-10-14,16-PH_193NM_NXT1980,821,0,,,,,
2021-10-14,16-PH_193NM_NXT1980,42,342,,,,,
2021-10-14,16-PH_193NM_NXT1980,112,112,,,,,
2021-10-14,16-PH_193NM_XT,50,0,,,,,
2021-10-14,16-PH_193NM_NXT2000,46,0,,,,,
2022-01-02,16-PH_193NM_XT,191,0,,,,,
2022-01-02,16-PH_193NM_XT,370,0,,,,,
2022-01-02,16-PH_193NM_NXT2000,75,0,,,,,
2022-01-02,16-PH_193NM_NXT1980,75,0,,,,,
2022-01-02,16-PH_193NM_NXT1980,0,0,,,,,
2022-01-02,16-PH_193NM_NXT1980,25,0,,,,,
2022-01-02,16-PH_193NM_XT,275,0,,,,,
2022-01-02,16-PH_193NM_XT,193,0,,,,,
2022-01-02,16-PH_193NM_NXT1980,63,0,,,,,
2022-01-02,16-PH_193NM_XT,50,72,,,,,
2022-01-02,16-PH_193NM_NXT1980,150,0,,,,,
2022-01-02,16-PH_193NM_NXT1980,0,0,,,,,
2022-01-02,16-PH_193NM_NXT1980,0,0,,,,,
2022-01-02,16-PH_193NM_XT,98,0,,,,,
2022-01-02,16-PH_193NM_NXT1980,58,0,,,,,
2022-01-02,16-PH_193NM_XT,0,0,,,,,
2022-01-02,16-PH_193NM_NXT2000,823,0,,,,,
2022-01-02,16-PH_193NM_NXT2000,559,0,,,,,
2022-01-02,16-PH_193NM_NXT1980,21,0,,,,,
2022-01-02,16-PH_193NM_NXT2000,25,0,,,,,
2022-01-02,16-PH_193NM_NXT2000,50,0,,,,,
2022-01-02,16-PH_193NM_XT,0,0,,,,,
2021-09-03,16-PH_193NM_NXT2000,841,0,,,,,
2021-09-03,16-PH_193NM_XT,226,76,,,,,
2021-09-03,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-03,16-PH_193NM_XT,100,0,,,,,
2021-09-03,16-PH_193NM_NXT1980,21,0,,,,,
2021-09-03,16-PH_193NM_NXT1980,700,0,,,,,
2021-09-03,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-03,16-PH_193NM_NXT2000,0,0,,,,,
2021-09-03,16-PH_193NM_NXT1980,0,0,,,,,
2021-10-26,16-PH_193NM_NXT1980,50,0,,,,,
2021-10-26,16-PH_193NM_XT,274,0,,,,,
2021-10-26,16-PH_193NM_NXT1980,0,0,,,,,
2021-10-26,16-PH_193NM_NXT1980,325,0,,,,,
2021-10-26,16-PH_193NM_XT,75,0,,,,,
2021-10-26,16-PH_193NM_XT,0,0,,,,,
2022-06-07,16-PH_193NM_NXT1980,17,0,,,,,
2022-06-07,16-PH_193NM_NXT1980,244,0,,,,,
2022-06-07,16-PH_193NM_NXT1980,50,0,,,,,
2022-06-07,16-PH_193NM_NXT2000,150,0,,,,,
2022-06-07,16-PH_193NM_NXT1980,250,0,,,,,
2022-06-07,16-PH_193NM_XT,571,73,,,,,
2022-06-07,16-PH_193NM_NXT1980,150,0,,,,,
2022-06-07,16-PH_193NM_NXT2000,0,0,,,,,
2022-06-07,16-PH_193NM_NXT2000,0,0,,,,,
2022-06-07,16-PH_193NM_XT,2028,1891,,,,,
2022-06-07,16-PH_193NM_NXT1980,0,0,,,,,
2022-06-07,16-PH_193NM_NXT2000,0,0,,,,,
2022-06-07,16-PH_193NM_NXT1980,96,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,25,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,63,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-22,16-PH_193NM_XT,0,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,294,71,,,,,
2021-09-22,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,695,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-22,16-PH_193NM_XT,0,0,,,,,
2021-09-22,16-PH_193NM_XT,38,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,175,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,125,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,525,0,,,,,
2021-09-22,16-PH_193NM_XT,50,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,140,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,350,0,,,,,
2021-09-22,16-PH_193NM_XT,0,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,13,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,0,0,,,,,
2021-10-14,16-PH_193NM_NXT1980,171,0,,,,,
2021-10-14,16-PH_193NM_NXT1980,25,0,,,,,
2021-10-14,16-PH_193NM_NXT1980,625,0,,,,,
2021-10-14,16-PH_193NM_NXT1980,1167,0,,,,,
2021-10-14,16-PH_193NM_XT,0,0,,,,,
2021-10-14,16-PH_193NM_XT,50,0,,,,,
2021-10-14,16-PH_193NM_XT,0,0,,,,,
2021-10-14,16-PH_193NM_NXT2000,604,0,,,,,
2021-10-14,16-PH_193NM_XT,80,0,,,,,
2021-10-14,16-PH_193NM_NXT1980,953,0,,,,,
2021-10-14,16-PH_193NM_NXT2000,0,0,,,,,
2021-10-14,16-PH_193NM_XT,0,0,,,,,
2022-01-02,16-PH_193NM_NXT2000,85,0,,,,,
2022-05-15,16-PH_193NM_XT,67,0,,,,,
2022-05-15,16-PH_193NM_NXT1980,0,0,,,,,
2022-05-15,16-PH_193NM_NXT2000,25,0,,,,,
2022-05-15,16-PH_193NM_NXT1980,100,0,,,,,
2022-05-15,16-PH_193NM_NXT2000,0,0,,,,,
2022-05-15,16-PH_193NM_NXT1980,0,0,,,,,
2022-05-15,16-PH_193NM_NXT2000,0,0,,,,,
2022-05-15,16-PH_193NM_NXT1980,171,0,,,,,
2022-05-15,16-PH_193NM_NXT2000,325,0,,,,,
2022-05-15,16-PH_193NM_NXT2000,0,0,,,,,
2022-05-15,16-PH_193NM_NXT1980,0,0,,,,,
2022-05-15,16-PH_193NM_NXT1980,125,0,,,,,
2022-05-15,16-PH_193NM_NXT1980,76,0,,,,,
2021-10-26,16-PH_193NM_NXT2000,225,0,,,,,
2021-10-26,16-PH_193NM_NXT2000,409,0,,,,,
2021-10-26,16-PH_193NM_NXT1980,0,0,,,,,
2021-10-26,16-PH_193NM_NXT2000,0,0,,,,,
2021-10-26,16-PH_193NM_NXT1980,221,0,,,,,
2021-10-26,16-PH_193NM_NXT1980,0,0,,,,,
2021-10-26,16-PH_193NM_NXT1980,199,0,,,,,
2021-10-26,16-PH_193NM_NXT2000,21,0,,,,,
2021-10-26,16-PH_193NM_NXT1980,21,0,,,,,
2021-10-26,16-PH_193NM_NXT1980,171,0,,,,,
2021-10-26,16-PH_193NM_NXT2000,46,0,,,,,
2021-10-26,16-PH_193NM_NXT2000,0,0,,,,,
2021-10-26,16-PH_193NM_XT,640,0,,,,,
2021-10-26,16-PH_193NM_XT,150,0,,,,,
2021-10-26,16-PH_193NM_NXT1980,400,0,,,,,
2021-10-26,16-PH_193NM_NXT1980,21,0,,,,,
2021-10-26,16-PH_193NM_NXT2000,50,0,,,,,
2021-10-26,16-PH_193NM_NXT2000,50,0,,,,,
2021-09-22,16-PH_193NM_XT,0,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,545,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,100,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,148,0,,,,,
2021-09-22,16-PH_193NM_XT,244,0,,,,,
2021-09-22,16-PH_193NM_XT,50,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,463,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,71,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,193,764,,,,,
2021-09-22,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-22,16-PH_193NM_NXT1980,125,0,,,,,
2021-09-22,16-PH_193NM_NXT2000,400,0,,,,,
2021-09-22,16-PH_193NM_XT,128,121,,,,,
2021-10-24,16-PH_193NM_NXT1980,150,0,,,,,
2021-10-24,16-PH_193NM_NXT1980,138,0,,,,,
2021-10-24,16-PH_193NM_NXT1980,25,0,,,,,
2021-10-24,16-PH_193NM_NXT2000,0,0,,,,,
2021-10-17,16-PH_193NM_NXT1980,0,17,,,,,
2021-10-17,16-PH_193NM_XT,50,94,,,,,
2021-10-17,16-PH_193NM_NXT1980,324,0,,,,,
2021-10-17,16-PH_193NM_NXT1980,96,0,,,,,
2021-10-17,16-PH_193NM_NXT2000,621,0,,,,,
2021-10-17,16-PH_193NM_NXT1980,100,0,,,,,
2021-10-17,16-PH_193NM_XT,25,0,,,,,
2021-10-17,16-PH_193NM_NXT2000,50,0,,,,,
2021-10-17,16-PH_193NM_XT,262,0,,,,,
2021-10-17,16-PH_193NM_NXT2000,21,0,,,,,
2021-10-17,16-PH_193NM_NXT2000,46,0,,,,,
2021-10-17,16-PH_193NM_XT,75,0,,,,,
2021-10-17,16-PH_193NM_NXT1980,0,0,,,,,
